-33.07531,150.42999,2019-10-31,0.77
-31.24321,152.80286,2019-10-31,0.74
-33.05364,150.41365,2019-10-31,0.77
-31.81242,152.67819,2019-10-31,0.77
-33.05346,150.42133,2019-10-31,0.77
-31.24296,152.80833,2019-10-31,0.75
-33.03306,150.34746,2019-10-31,0.78
-33.04631,150.4127,2019-10-31,0.77
-33.03284,150.35724,2019-10-31,0.78
-33.03328,150.33727,2019-10-31,0.77
-31.43845,151.18463,2019-10-31,0.74
-31.24965,152.80324,2019-10-31,0.74
-31.43813,151.19406,2019-10-31,0.74
-31.8127,152.67197,2019-10-31,0.77
-31.2494,152.80865,2019-10-31,0.74
-31.26306,152.7928,2019-10-31,0.75
-31.25636,152.79797,2019-10-31,0.74
-31.25612,152.80315,2019-10-31,0.74
-31.23681,152.80151,2019-10-31,0.75
-31.24994,152.80113,2019-10-31,0.74
-31.1524,152.22217,2019-10-31,0.72
-31.24966,152.80659,2019-10-31,0.74
-31.23707,152.79593,2019-10-31,0.75
-31.23756,152.7851,2019-10-31,0.75
-31.23731,152.79062,2019-10-31,0.75
-31.2374,152.79391,2019-10-31,0.75
-31.15288,152.21043,2019-10-31,0.71
-31.23712,152.79938,2019-10-31,0.75
-31.24322,152.80635,2019-10-31,0.75
-31.15264,152.21625,2019-10-31,0.71
-31.23767,152.78865,2019-10-31,0.75
-31.15273,152.5237,2019-10-31,0.71
-31.23797,152.78279,2019-10-31,0.75
-31.1622,152.20999,2019-10-31,0.71
-30.9867,152.19438,2019-10-31,0.72
-31.15359,152.5224,2019-10-31,0.71
-30.98514,152.22992,2019-10-31,0.7
-31.15556,152.20949,2019-10-31,0.7
-31.14838,152.22069,2019-10-31,0.72
-31.14866,152.21481,2019-10-31,0.7
-30.72314,152.71323,2019-10-31,0.75
-29.5607,152.35625,2019-10-31,0.73
-30.93385,152.09756,2019-10-31,0.72
-30.93069,152.09877,2019-10-31,0.72
-29.56753,152.35068,2019-10-31,0.74
-30.72236,152.71158,2019-10-31,0.75
-29.56628,152.35246,2019-10-31,0.74
-29.56655,152.34656,2019-10-31,0.72
-33.08499,150.33722,2019-10-31,0.77
-33.09028,150.41994,2019-10-31,0.77
-33.09898,150.36797,2019-10-31,0.78
-33.08427,150.36603,2019-10-31,0.77
-33.03305,150.34656,2019-10-31,0.78
-33.10627,150.37708,2019-10-31,0.78
-33.03289,150.35645,2019-10-31,0.78
-33.10609,150.38567,2019-10-31,0.78
-33.10664,150.35902,2019-10-31,0.77
-33.04665,150.4122,2019-10-31,0.77
-33.03322,150.33644,2019-10-31,0.76
-33.10592,150.39406,2019-10-31,0.78
-33.10573,150.40298,2019-10-31,0.78
-33.10645,150.36856,2019-10-31,0.79
-33.09066,150.4196,2019-10-31,0.77
-33.05385,150.4209,2019-10-31,0.77
-33.09909,150.36754,2019-10-31,0.78
-33.09174,150.366,2019-10-31,0.77
-33.07575,150.4295,2019-10-31,0.77
-33.08493,150.33659,2019-10-31,0.77
-33.08437,150.36551,2019-10-31,0.77
-26.12008,150.57629,2019-10-31,0.78
-22.99421,150.51492,2019-10-31,0.77
-25.47414,150.51675,2019-10-31,0.79
-22.99377,150.52151,2019-10-31,0.77
-22.99333,150.52809,2019-10-31,0.77
-25.46845,150.51569,2019-10-31,0.78
-30.35111,150.16313,2019-10-31,0.71
-30.34431,150.16635,2019-10-31,0.71
-30.98018,152.45023,2019-10-31,0.72
-30.97904,152.44606,2019-10-31,0.73
-30.95456,152.38106,2019-10-31,0.73
-30.76191,152.18323,2019-10-31,0.73
-30.75963,152.17503,2019-10-31,0.72
-30.7583,152.17023,2019-10-31,0.72
-33.11086,150.40152,2019-10-31,0.75
-30.35357,150.16467,2019-10-31,0.71
-30.99401,152.17245,2019-10-31,0.72
-31.26287,152.8022,2019-10-31,0.75
-30.35286,150.1691,2019-10-31,0.71
-30.36761,150.1933,2019-10-31,0.71
-30.89024,152.04805,2019-10-31,0.72
-30.36403,150.18091,2019-10-31,0.71
-30.3583,150.18782,2019-10-31,0.71
-30.37012,150.20192,2019-10-31,0.71
-30.34673,150.16772,2019-10-31,0.71
-30.98162,152.44957,2019-10-31,0.72
-30.95558,152.38046,2019-10-31,0.73
-30.36694,150.18358,2019-10-31,0.71
-30.99258,152.16724,2019-10-31,0.73
-30.91376,152.03258,2019-10-31,0.73
-30.36122,150.1904,2019-10-31,0.71
-30.3704,150.19528,2019-10-31,0.71
-30.91145,152.02426,2019-10-31,0.73
-30.91806,152.07298,2019-10-31,0.71
-30.3795,150.19991,2019-10-31,0.71
-30.94232,152.11035,2019-10-31,0.71
-30.99079,152.16072,2019-10-31,0.72
-30.939,152.09839,2019-10-31,0.7
-30.92315,152.06638,2019-10-31,0.72
-30.98905,152.22931,2019-10-31,0.71
-30.9916,152.18861,2019-10-31,0.71
-30.98785,152.19998,2019-10-31,0.7
-30.99092,152.2361,2019-10-31,0.71
-30.99712,152.15869,2019-10-31,0.73
-30.99091,152.15962,2019-10-31,0.72
-31.23705,152.80479,2019-10-31,0.75
-31.26152,152.79723,2019-10-31,0.75
-30.99888,152.16508,2019-10-31,0.73
-31.09589,152.49535,2019-10-31,0.71
-31.09423,152.4892,2019-10-31,0.71
-30.99544,152.15259,2019-10-31,0.72
-30.99725,152.15758,2019-10-31,0.72
-31.23558,152.79939,2019-10-31,0.75
-30.99428,152.17159,2019-10-31,0.73
-30.99268,152.16588,2019-10-31,0.73
-30.99897,152.16373,2019-10-31,0.73
-31.09777,152.49283,2019-10-31,0.71
-31.09619,152.48714,2019-10-31,0.72
-30.99546,152.15123,2019-10-31,0.72
-31.23275,152.78896,2019-10-31,0.74
-31.25543,152.79921,2019-10-31,0.75
-31.24045,152.79288,2019-10-31,0.74
-31.23134,152.78378,2019-10-31,0.74
-31.23417,152.79422,2019-10-31,0.74
-31.23909,152.78786,2019-10-31,0.74
-31.23758,152.78232,2019-10-31,0.74
-31.23847,152.81003,2019-10-31,0.74
-31.25204,152.81117,2019-10-31,0.75
-31.25111,152.78325,2019-10-31,0.74
-31.24608,152.81363,2019-10-31,0.74
-31.24473,152.80869,2019-10-31,0.75
-31.25073,152.80635,2019-10-31,0.75
-31.24945,152.77711,2019-10-31,0.74
-31.25809,152.80902,2019-10-31,0.75
-31.25673,152.80402,2019-10-31,0.75
-31.17574,152.03119,2019-10-31,0.72
-31.43064,151.17859,2019-10-31,0.75
-31.16095,152.20143,2019-10-31,0.72
-33.10889,150.39481,2019-10-31,0.75
-31.30703,152.75519,2019-10-31,0.74
-31.25554,152.61627,2019-10-31,0.74
-31.16883,152.20511,2019-10-31,0.72
-31.28157,152.54007,2019-10-31,0.74
-31.16715,152.19908,2019-10-31,0.73
-31.16546,152.19298,2019-10-31,0.73
-31.26157,152.54066,2019-10-31,0.73
-31.28235,152.56741,2019-10-31,0.73
-31.27666,152.54662,2019-10-31,0.74
-31.27533,152.54178,2019-10-31,0.74
-31.26773,152.5386,2019-10-31,0.73
-31.17701,152.03577,2019-10-31,0.73
-31.22387,152.1048,2019-10-31,0.74
-31.53484,152.83032,2019-10-31,0.75
-31.81243,152.67619,2019-10-31,0.76
-31.22297,152.10257,2019-10-31,0.73
-31.17727,152.03743,2019-10-31,0.73
-31.17829,152.04036,2019-10-31,0.74
-31.17599,152.03291,2019-10-31,0.72
-31.22934,152.10075,2019-10-31,0.74
-31.22836,152.09625,2019-10-31,0.73
-31.5304,152.83813,2019-10-31,0.75
-31.53207,152.83702,2019-10-31,0.75
-31.53073,152.832,2019-10-31,0.75
-31.40679,152.1944,2019-10-31,0.75
-31.42992,152.20412,2019-10-31,0.75
-31.40171,152.2007,2019-10-31,0.75
-31.40009,152.19485,2019-10-31,0.75
-31.42084,152.19592,2019-10-31,0.75
-31.426,152.21458,2019-10-31,0.75
-31.42477,152.21014,2019-10-31,0.75
-31.42355,152.20572,2019-10-31,0.75
-31.43303,151.18692,2019-10-31,0.75
-31.46919,151.18774,2019-10-31,0.74
-33.06061,150.43553,2019-10-31,0.75
-33.10514,150.382,2019-10-31,0.75
-31.71304,152.17731,2019-10-31,0.75
-31.71949,152.1761,2019-10-31,0.75
-31.7181,152.1711,2019-10-31,0.75
-31.43929,151.18365,2019-10-31,0.75
-31.82497,152.13412,2019-10-31,0.76
-33.03512,150.34772,2019-10-31,0.75
-31.7216,151.88698,2019-10-31,0.76
-31.72109,151.88527,2019-10-31,0.76
-31.83087,152.13092,2019-10-31,0.76
-33.05059,150.42586,2019-10-31,0.75
-33.04884,150.41983,2019-10-31,0.76
-33.04699,150.41344,2019-10-31,0.75
-33.07387,150.43156,2019-10-31,0.76
-33.10653,150.41138,2019-10-31,0.75
-33.05326,150.42661,2019-10-31,0.75
-33.06726,150.43362,2019-10-31,0.75
-33.08195,150.43459,2019-10-31,0.75
-33.05154,150.42076,2019-10-31,0.75
-33.04969,150.41455,2019-10-31,0.75
-33.04493,150.42287,2019-10-31,0.75
-33.07008,150.43462,2019-10-31,0.75
-33.10008,150.41397,2019-10-31,0.76
-33.06337,150.43634,2019-10-31,0.75
-33.06152,150.43008,2019-10-31,0.75
-33.07653,150.43204,2019-10-31,0.75
-33.09541,150.42262,2019-10-31,0.75
-33.09356,150.41635,2019-10-31,0.75
-33.08905,150.42552,2019-10-31,0.75
-33.76882,150.84518,2019-10-31,0.76
-33.76262,150.84781,2019-10-31,0.76
-33.10973,150.373,2019-10-31,0.75
-33.10774,150.36621,2019-10-31,0.75
-34.46126,150.88635,2019-10-31,0.76
-34.45955,150.88042,2019-10-31,0.76
-42.16308,147.06674,2019-10-31,0.75
-42.18288,147.05653,2019-10-31,0.75
-42.1613,147.06113,2019-10-31,0.75
-38.52706,145.89064,2019-10-31,0.75
-38.22582,147.16273,2019-10-31,0.76
-38.2251,147.1624,2019-10-31,0.76
-42.16426,147.0405,2019-10-31,0.75
-42.16751,147.0731,2019-10-31,0.75
-42.17932,147.045,2019-10-31,0.75
-42.16572,147.06732,2019-10-31,0.75
-41.29727,147.10791,2019-10-31,0.75
-41.12921,146.84824,2019-10-31,0.75
-42.16221,147.05598,2019-10-31,0.75
-42.16244,147.03459,2019-10-31,0.74
-42.16049,147.0504,2019-10-31,0.75
-42.17332,147.06982,2019-10-31,0.75
-42.17134,147.06342,2019-10-31,0.75
-42.16398,147.06171,2019-10-31,0.75
-42.16604,147.04623,2019-10-31,0.75
-42.18105,147.05061,2019-10-31,0.76
-42.17168,147.04239,2019-10-31,0.75
-42.16953,147.05756,2019-10-31,0.75
-42.1771,147.05992,2019-10-31,0.75
-42.1699,147.03659,2019-10-31,0.75
-42.16778,147.05186,2019-10-31,0.75
-42.16808,147.03072,2019-10-31,0.74
-42.17347,147.04819,2019-10-31,0.77
-42.1663,147.02498,2019-10-31,0.74
-42.17524,147.05392,2019-10-31,0.79
-42.17059,147.06883,2019-10-31,0.76
-42.16869,147.06282,2019-10-31,0.75
-42.16336,147.0459,2019-10-31,0.75
-42.16156,147.04019,2019-10-31,0.74
-42.1669,147.05714,2019-10-31,0.75
-42.16528,147.03026,2019-10-31,0.74
-42.16513,147.0515,2019-10-31,0.75
-42.16713,147.03612,2019-10-31,0.75
-42.17639,147.06554,2019-10-31,0.75
-42.17253,147.05327,2019-10-31,0.76
-42.17073,147.04755,2019-10-31,0.75
-42.17657,147.04433,2019-10-31,0.75
-42.17438,147.05914,2019-10-31,0.75
-42.16895,147.04187,2019-10-31,0.75
-42.17834,147.04996,2019-10-31,0.79
-42.18016,147.05576,2019-10-31,0.76
-10.89252,142.44342,2019-10-31,0.76
-12.4265,136.63861,2019-10-31,0.76
-13.17915,141.89354,2019-10-31,0.76
-13.1762,141.89873,2019-10-31,0.76
-11.41228,142.31708,2019-10-31,0.76
-10.89774,142.45177,2019-10-31,0.76
-10.89699,142.44728,2019-10-31,0.77
-10.89327,142.44792,2019-10-31,0.76
-10.89982,142.34895,2019-10-31,0.76
-11.12835,142.25916,2019-10-31,0.76
-10.90889,142.44977,2019-10-31,0.76
-11.41001,142.30353,2019-10-31,0.76
-11.12382,142.25526,2019-10-31,0.77
-10.91019,142.452,2019-10-31,0.76
-10.90427,142.35074,2019-10-31,0.76
-10.90053,142.35139,2019-10-31,0.76
-11.40713,142.33199,2019-10-31,0.76
-11.40925,142.29897,2019-10-31,0.76
-11.29738,142.34422,2019-10-31,0.76
-11.13131,142.25395,2019-10-31,0.76
-11.41304,142.32155,2019-10-31,0.76
-11.40788,142.33647,2019-10-31,0.76
-11.41084,142.3313,2019-10-31,0.76
-11.41009,142.3268,2019-10-31,0.76
-11.41144,142.28918,2019-10-31,0.76
-12.3975,141.8961,2019-10-31,0.76
