-40.84986,145.38342,2019-10-11,0.76
-27.32372,148.02322,2019-10-11,0.85
-26.51667,152.81802,2019-10-11,0.77
-32.21008,145.85603,2019-10-11,0.8
-34.48543,142.34633,2019-10-11,0.8
-37.83313,144.78886,2019-10-11,0.78
-27.54017,147.19403,2019-10-11,0.83
-36.21768,145.34589,2019-10-11,0.79
-34.97991,138.67645,2019-10-11,0.78
-36.87162,143.38306,2019-10-11,0.78
-36.87329,143.38464,2019-10-11,0.78
-35.09776,138.63763,2019-10-11,0.77
-34.45572,150.87927,2019-10-11,0.78
-35.09724,138.64502,2019-10-11,0.77
-35.50477,138.81897,2019-10-11,0.78
-34.22088,142.28281,2019-10-11,0.82
-32.21349,145.85667,2019-10-11,0.8
-34.21704,142.28764,2019-10-11,0.82
-34.22045,142.28711,2019-10-11,0.82
-34.21658,142.29193,2019-10-11,0.83
-34.21595,142.2908,2019-10-11,0.83
-34.21638,142.2865,2019-10-11,0.82
-34.21552,142.29507,2019-10-11,0.82
-34.13975,140.3139,2019-10-11,0.82
-32.2129,145.86098,2019-10-11,0.8
-34.1443,140.31447,2019-10-11,0.82
-34.21206,142.29561,2019-10-11,0.82
-32.21632,145.86163,2019-10-11,0.8
-33.95403,137.68718,2019-10-11,0.8
-32.24549,150.9335,2019-10-11,0.79
-32.24649,150.93726,2019-10-11,0.8
-27.21632,149.8412,2019-10-11,0.81
-33.00673,137.58023,2019-10-11,0.81
-29.29307,149.19817,2019-10-11,0.81
-29.62256,152.72281,2019-10-11,0.77
-30.49398,148.71747,2019-10-11,0.82
-31.62829,147.0607,2019-10-11,0.8
-30.90724,147.58678,2019-10-11,0.81
-31.62495,147.06003,2019-10-11,0.82
-29.5893,152.71971,2019-10-11,0.79
-29.6291,152.32559,2019-10-11,0.76
-29.62287,152.71947,2019-10-11,0.77
-29.62207,152.72357,2019-10-11,0.77
-29.62809,152.3308,2019-10-11,0.77
-29.58529,152.71877,2019-10-11,0.77
-29.63298,152.32672,2019-10-11,0.76
-29.63193,152.33211,2019-10-11,0.77
-29.36956,148.2791,2019-10-11,0.83
-27.22073,149.83734,2019-10-11,0.82
-28.2258,148.74399,2019-10-11,0.83
-29.28963,149.1974,2019-10-11,0.8
-28.22993,148.74052,2019-10-11,0.83
-28.39244,150.57224,2019-10-11,0.81
-28.22923,148.74472,2019-10-11,0.83
-28.3905,150.57339,2019-10-11,0.81
-28.21965,148.73834,2019-10-11,0.84
-27.22433,149.83813,2019-10-11,0.81
-28.22308,148.73906,2019-10-11,0.83
-28.22238,148.74327,2019-10-11,0.83
-27.21666,149.83928,2019-10-11,0.81
-28.21623,148.73761,2019-10-11,0.83
-27.22026,149.84007,2019-10-11,0.82
-27.86706,148.68758,2019-10-11,0.83
-23.49169,148.40164,2019-10-11,0.83
-27.3132,148.02542,2019-10-11,0.85
-27.32033,148.02254,2019-10-11,0.88
-27.32505,148.01512,2019-10-11,0.86
-27.32438,148.01918,2019-10-11,0.86
-27.31761,148.01778,2019-10-11,0.85
-27.31422,148.01711,2019-10-11,0.87
-27.32166,148.01442,2019-10-11,0.87
-27.321,148.01848,2019-10-11,0.88
-27.31355,148.02115,2019-10-11,0.87
-27.31694,148.02184,2019-10-11,0.86
-27.31289,148.02519,2019-10-11,0.86
-27.31221,148.02925,2019-10-11,0.84
-27.31451,148.0173,2019-10-11,0.87
-23.49093,148.40598,2019-10-11,0.8
-27.30708,148.01997,2019-10-11,0.83
-27.31385,148.02136,2019-10-11,0.87
-27.30642,148.02402,2019-10-11,0.83
-27.30981,148.0247,2019-10-11,0.85
-27.31113,148.0166,2019-10-11,0.85
-27.31047,148.02066,2019-10-11,0.85
-27.0559,148.27379,2019-10-11,0.84
-24.60313,149.04597,2019-10-11,0.79
-27.05482,148.27267,2019-10-11,0.84
-27.05413,148.27678,2019-10-11,0.84
-24.60233,149.05057,2019-10-11,0.79
-27.0518,148.27724,2019-10-11,0.83
-25.62418,150.44942,2019-10-11,0.79
-26.13734,150.89781,2019-10-11,0.81
-22.35144,150.66127,2019-10-11,0.78
-20.73482,139.47705,2019-10-11,0.84
-19.77683,147.15814,2019-10-11,0.8
-22.34591,150.66832,2019-10-11,0.77
-19.77613,147.16229,2019-10-11,0.81
-22.14603,147.51022,2019-10-11,0.83
-19.4826,147.10179,2019-10-11,0.8
-12.35102,134.72426,2019-10-11,0.82
-14.25056,129.89023,2019-10-11,0.79
-12.55905,133.04065,2019-10-11,0.8
-14.26624,129.87245,2019-10-11,0.79
-14.02915,133.28632,2019-10-11,0.79
-14.2656,129.8788,2019-10-11,0.78
-14.29734,129.90767,2019-10-11,0.8
-15.55709,134.32672,2019-10-11,0.84
-15.55671,134.33005,2019-10-11,0.84
-16.94258,143.38629,2019-10-11,0.87
-18.79843,146.27776,2019-10-11,0.79
-14.2659,129.88058,2019-10-11,0.78
-14.10349,133.35901,2019-10-11,0.79
-14.2978,129.90964,2019-10-11,0.8
-14.0236,133.28569,2019-10-11,0.82
-14.26651,129.87422,2019-10-11,0.79
-14.02275,133.29294,2019-10-11,0.78
-14.02959,133.28256,2019-10-11,0.79
-14.02317,133.28935,2019-10-11,0.8
-14.03003,133.27879,2019-10-11,0.78
-14.01847,133.28137,2019-10-11,0.81
-14.01891,133.27766,2019-10-11,0.83
-14.02447,133.27821,2019-10-11,0.79
-14.02403,133.28198,2019-10-11,0.8
-14.01805,133.28505,2019-10-11,0.78
-14.01934,133.27391,2019-10-11,0.78
-17.26961,143.57088,2019-10-11,0.82
-17.29218,143.51135,2019-10-11,0.83
-18.77436,146.27347,2019-10-11,0.8
-17.22573,143.54521,2019-10-11,0.84
-16.94203,143.38992,2019-10-11,0.91
-18.79156,146.27654,2019-10-11,0.8
-18.79499,146.27715,2019-10-11,0.8
-18.79907,146.27383,2019-10-11,0.8
-17.94877,138.90135,2019-10-11,0.86
-17.29272,143.50772,2019-10-11,0.85
-18.77093,146.27286,2019-10-11,0.8
-18.775,146.26955,2019-10-11,0.79
-17.29551,143.51189,2019-10-11,0.83
-17.31993,143.43373,2019-10-11,0.85
-17.29726,143.54564,2019-10-11,0.83
-17.29671,143.54926,2019-10-11,0.82
-17.29381,143.50046,2019-10-11,0.84
-17.27015,143.56725,2019-10-11,0.96
-17.28769,143.49576,2019-10-11,0.84
-17.29327,143.50409,2019-10-11,0.85
-17.2779,143.56107,2019-10-11,0.82
-17.29436,143.49684,2019-10-11,0.84
-17.29048,143.49992,2019-10-11,0.84
-17.28994,143.50356,2019-10-11,0.84
-17.27838,143.53516,2019-10-11,0.82
-17.27402,143.56416,2019-10-11,0.87
-17.27457,143.56052,2019-10-11,0.86
-17.27736,143.56468,2019-10-11,0.87
-17.29469,143.42621,2019-10-11,0.84
-17.28437,143.49522,2019-10-11,0.85
-17.29415,143.42984,2019-10-11,0.85
-17.29361,143.43347,2019-10-11,0.85
-17.24882,143.48206,2019-10-11,0.84
-17.2707,143.56361,2019-10-11,0.85
-17.276,143.48273,2019-10-11,0.84
-17.26628,143.57033,2019-10-11,0.97
-17.28103,143.49469,2019-10-11,0.85
-17.27124,143.55998,2019-10-11,0.83
-17.28049,143.49832,2019-10-11,0.84
-17.27179,143.55637,2019-10-11,0.82
-17.27879,143.48689,2019-10-11,0.85
-17.27492,143.48999,2019-10-11,0.83
-17.27716,143.49779,2019-10-11,0.83
-17.26574,143.57396,2019-10-11,0.81
-17.26404,143.56253,2019-10-11,0.85
-17.27934,143.48326,2019-10-11,0.84
-17.26737,143.56308,2019-10-11,0.89
-17.26683,143.56671,2019-10-11,1.0
-17.2635,143.56616,2019-10-11,0.86
-17.25711,143.47223,2019-10-11,0.89
-17.27485,143.46767,2019-10-11,0.84
-17.27655,143.4791,2019-10-11,0.84
-17.27431,143.4713,2019-10-11,0.84
-17.27546,143.48636,2019-10-11,0.86
-17.27213,143.48581,2019-10-11,0.84
-17.27105,143.49309,2019-10-11,0.9
-17.27098,143.47076,2019-10-11,0.84
-17.25766,143.4686,2019-10-11,0.85
-17.27043,143.4744,2019-10-11,0.84
-17.27159,143.48944,2019-10-11,0.86
-17.26044,143.47278,2019-10-11,0.85
-17.26826,143.48892,2019-10-11,0.86
-17.25012,143.54173,2019-10-11,0.83
-17.26547,143.48474,2019-10-11,0.86
-17.1177,143.50111,2019-10-11,0.83
-17.18876,143.52744,2019-10-11,0.81
-17.21072,143.53163,2019-10-11,0.86
-16.94861,143.36868,2019-10-11,0.84
-17.21018,143.53526,2019-10-11,0.91
-17.22241,143.54466,2019-10-11,0.85
-17.21351,143.5358,2019-10-11,0.83
-17.21908,143.54411,2019-10-11,0.85
-17.19849,143.52223,2019-10-11,0.84
-17.19372,143.51711,2019-10-11,0.84
-17.20902,143.52022,2019-10-11,0.85
-17.20793,143.52747,2019-10-11,0.83
-17.19209,143.52798,2019-10-11,0.8
-17.19596,143.5249,2019-10-11,0.83
-17.19263,143.52435,2019-10-11,0.84
-17.19541,143.52852,2019-10-11,0.82
-17.18543,143.5269,2019-10-11,0.86
-17.12049,143.50526,2019-10-11,0.87
-17.17212,143.52475,2019-10-11,0.83
-17.18488,143.53052,2019-10-11,0.9
-17.17877,143.52582,2019-10-11,0.83
-17.18761,143.51241,2019-10-11,0.84
-17.18537,143.50461,2019-10-11,0.85
-17.1821,143.52637,2019-10-11,0.89
-17.16213,143.52313,2019-10-11,0.84
-17.12103,143.50166,2019-10-11,0.83
-17.166,143.52005,2019-10-11,0.84
-17.16933,143.5206,2019-10-11,0.83
-17.13713,143.50795,2019-10-11,0.83
-17.16322,143.51588,2019-10-11,0.83
-17.15826,143.52621,2019-10-11,0.83
-17.1588,143.5226,2019-10-11,0.88
-16.94591,143.38683,2019-10-11,0.86
-17.11879,143.49387,2019-10-11,0.83
-17.01796,143.44371,2019-10-11,0.85
-17.02849,143.4417,2019-10-11,0.87
-17.02958,143.43443,2019-10-11,0.85
-17.11437,143.50058,2019-10-11,0.83
-17.03236,143.4386,2019-10-11,0.86
-17.07021,143.48184,2019-10-11,0.84
-17.0257,143.43753,2019-10-11,0.86
-17.01633,143.45459,2019-10-11,0.84
-17.02516,143.44116,2019-10-11,0.85
-17.02903,143.43806,2019-10-11,0.86
-17.01579,143.45821,2019-10-11,0.83
-17.02129,143.44424,2019-10-11,0.87
-17.0185,143.44009,2019-10-11,0.91
-17.02183,143.44063,2019-10-11,0.86
-17.01517,143.43954,2019-10-11,0.9
-16.94536,143.39046,2019-10-11,0.9
-17.01293,143.43176,2019-10-11,0.86
-17.01904,143.43646,2019-10-11,0.86
-17.01238,143.43539,2019-10-11,0.84
-17.01571,143.43593,2019-10-11,0.91
-17.01626,143.4323,2019-10-11,0.86
-17.01788,143.42142,2019-10-11,0.85
-16.95473,143.37338,2019-10-11,0.84
-16.9514,143.37285,2019-10-11,0.84
-16.95744,143.35526,2019-10-11,0.84
-17.01347,143.42815,2019-10-11,0.86
-16.95086,143.3765,2019-10-11,0.84
-16.9569,143.35889,2019-10-11,0.86
-16.94869,143.39099,2019-10-11,0.84
-16.94924,143.38736,2019-10-11,0.85
-16.93016,143.33231,2019-10-11,0.85
-16.9397,143.35983,2019-10-11,0.85
-16.9387,143.38939,2019-10-11,0.9
-16.86116,143.3208,2019-10-11,0.84
-15.56352,134.31718,2019-10-11,0.86
-15.73464,144.44139,2019-10-11,0.81
-16.94474,143.3718,2019-10-11,0.85
-16.94312,143.38266,2019-10-11,0.85
-16.93925,143.38577,2019-10-11,0.88
-16.93916,143.36346,2019-10-11,0.84
-16.94304,143.36037,2019-10-11,0.84
-16.93979,143.38213,2019-10-11,0.86
-16.93862,143.3671,2019-10-11,0.85
-16.93537,143.38885,2019-10-11,0.92
-16.93808,143.37071,2019-10-11,0.84
-16.93645,143.38159,2019-10-11,0.85
-16.93204,143.38832,2019-10-11,0.84
-16.92638,143.3577,2019-10-11,0.85
-16.93258,143.38469,2019-10-11,0.9
-16.93591,143.38522,2019-10-11,0.87
-16.93637,143.3593,2019-10-11,0.85
-16.93475,143.37018,2019-10-11,0.85
-16.93583,143.36293,2019-10-11,0.86
-16.93529,143.36656,2019-10-11,0.85
-16.92979,143.38054,2019-10-11,0.84
-16.92584,143.36133,2019-10-11,0.85
-16.9325,143.3624,2019-10-11,0.85
-16.93312,143.38107,2019-10-11,0.89
-16.92367,143.37584,2019-10-11,0.83
-16.92863,143.36548,2019-10-11,0.86
-16.92917,143.36186,2019-10-11,0.85
-16.92646,143.37999,2019-10-11,0.86
