-30.73735,151.00815,2019-10-21,0.79
-30.73645,151.01241,2019-10-21,0.78
-37.13266,146.25092,2019-10-21,0.78
-30.74251,151.00487,2019-10-21,0.82
-37.58157,143.9771,2019-10-21,0.78
-42.27423,147.21979,2019-10-21,0.79
-42.27881,147.23564,2019-10-21,0.79
-42.71822,146.85757,2019-10-21,0.79
-42.71753,146.8624,2019-10-21,0.78
-42.94559,147.11674,2019-10-21,0.78
-42.9449,147.12149,2019-10-21,0.79
-42.29407,147.01479,2019-10-21,0.79
-41.25092,147.81271,2019-10-21,0.78
-37.62297,144.27072,2019-10-21,0.78
-41.75606,147.15851,2019-10-21,0.79
-41.67228,147.75452,2019-10-21,0.78
-41.97497,147.24039,2019-10-21,0.79
-41.6756,147.75542,2019-10-21,0.78
-41.97472,147.23703,2019-10-21,0.8
-41.55875,146.3882,2019-10-21,0.78
-41.3915,146.91322,2019-10-21,0.79
-41.5513,146.53716,2019-10-21,0.78
-41.51763,147.05048,2019-10-21,0.82
-41.48274,146.52623,2019-10-21,0.8
-41.55793,146.38983,2019-10-21,0.78
-41.47419,146.7515,2019-10-21,0.79
-41.47351,146.75615,2019-10-21,0.78
-41.39094,146.58247,2019-10-21,0.79
-37.62637,144.27147,2019-10-21,0.81
-41.10864,147.46602,2019-10-21,0.78
-41.2476,147.81181,2019-10-21,0.78
-41.20456,146.85406,2019-10-21,0.79
-41.35564,146.77628,2019-10-21,0.77
-41.20789,146.85493,2019-10-21,0.79
-41.21514,146.87604,2019-10-21,0.78
-40.28138,148.28635,2019-10-21,0.77
-37.45754,145.67854,2019-10-21,0.77
-40.85249,145.38394,2019-10-21,0.78
-41.13498,146.85172,2019-10-21,0.79
-37.71407,144.18445,2019-10-21,0.78
-37.83245,144.78935,2019-10-21,0.79
-37.84311,143.8931,2019-10-21,0.78
-38.03643,143.1355,2019-10-21,0.76
-34.45963,150.8862,2019-10-21,0.8
-36.81201,143.87161,2019-10-21,0.81
-37.80535,140.79437,2019-10-21,0.78
-32.36919,146.75806,2019-10-21,0.83
-30.7416,151.00922,2019-10-21,0.79
-37.52249,143.24173,2019-10-21,0.77
-37.52599,143.24243,2019-10-21,0.77
-37.12533,146.25369,2019-10-21,0.78
-36.81823,143.87759,2019-10-21,0.81
-36.81543,143.87231,2019-10-21,0.86
-37.23532,141.12576,2019-10-21,0.81
-36.62848,145.87193,2019-10-21,0.81
-36.81481,143.87688,2019-10-21,0.79
-36.81886,143.87302,2019-10-21,0.83
-36.81605,143.86774,2019-10-21,0.9
-36.81948,143.86844,2019-10-21,0.83
-36.81325,143.86246,2019-10-21,0.85
-34.45888,150.88045,2019-10-21,0.8
-36.80578,143.86563,2019-10-21,0.8
-36.81263,143.86703,2019-10-21,0.84
